Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	1,3,8,9
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O	2,4,9
CC[C@H](C)[C@H](N)C(=O)O	4,5,9
O=C(O)[C@@H]1CCCCN1	4,9
CS	1,4
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	2
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(OC)c1O	9
CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	2
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O	9
O=C1CCCCC1	10
Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2	7
*C(=O)OCC(COP(=O)(O)O)OC(*)=O	2
O=C(O)/C=C(/CC(=O)O)C(=O)O	0,1
C[C@@](O)(CCO)CC(=O)O	8
*C(=O)OCC(COC(*)=O)OC(*)=O	2
O=C(O)/C=C/c1ccccc1	4,7,9
C[C@H](O)C=O	0
*OC[C@H]1O[C@@H](*)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O*)[C@H](O)[C@H]2O*)[C@H]1O*	6
CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O	2
O=C1CCNC(=O)N1	3,5,7
NCC(=O)CCC(=O)O	4,7
NCCCCC(=O)O	4,5
O=CCCC(=O)C(=O)O	0,5
NCCCCNC(N)=O	4
CC(=O)N[C@@H](CCCN)C(=O)O	4
NC(=O)N[C@@H](CC(=O)O)C(=O)O	3,4
N=CN[C@@H](CCC(=O)O)C(=O)O	4
CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	1,7
N[C@@H](CC=O)C(=O)O	4,9
Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CC1CN2	1,7
O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	0
O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O	1
CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O	2,6,8,9
N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O	4
O=C(O)[C@@H]1CCCC=N1	4,9
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1	7
Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	3
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	3
O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	3
*O[C@@H]1[C@@H](CO)O[C@@H](*)[C@H](NC(C)=O)[C@H]1O	0
c1ccc2[nH]ccc2c1	4,9
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O	2
CCO	0
O=C(O)[C@H]1O[C@H](O[C@H]2[C@@H](C(=O)O)O[C@H](O[C@H]3[C@@H](C(=O)O)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	0
O=C1C=CC(=O)C=C1	10
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	7
OC[C@H](O)[C@H](O)[C@H](O)CO	0,7
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	3
OC1OC[C@@H](O)[C@H](O)[C@@H]1O	0
C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	8
CCC=O	0,10
COc1cc(/C=C/C(=O)O)cc(OC)c1O	9
NCCc1ccc(O)cc1	1,4,9
C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	7
C[N+](C)(C)CC(O)CC(=O)O	4
NC=O	1,5
O=C(O)CCCC(=O)O	2,4
C=C(CC(=O)O)C(=O)O	0
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O	4
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	0
O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1	4,9
O=C(O)C[C@@H](O)C(=O)O	0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O	0
NC(=O)NC(NC(N)=O)C(=O)O	3
C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	7
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)n1	0,6
O=C(O)[C@H](O)[C@@H](O)[C@H](O)CO	0
Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1	7
N[C@@H](CS(=O)(=O)O)C(=O)O	4,5
C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	0
OCC1(O)OC[C@H](O)[C@@H]1O	0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21	9
CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	2
C=CC(=O)O	10
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1	4,10
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	2
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0
NCCC[C@@H](N)C(=O)O	5,9
CCCCCCCCCCCCCCCC=O	2
NCCS(=O)O	5
C=C(C)[C@@H]1CC=C(C)CC1	8
CC(C)(CO)[C@@H](O)C(=O)O	7
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O	2
*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O	1,7
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1	3
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O	2,4,10
Oc1ccc(O)cc1	4,10
C=C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(=O)O	0
OC[C@H](O)C(O)[C@@H](O)CO	0
[N]=O	1,4
Cc1ncc(CO)c(CN)c1O	7
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	2,10
O=P(O)(O)OP(=O)(O)OP(=O)(O)O	1
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1	9
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+])C([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	7
CNC	1
O=C(O)Cc1cc(O)ccc1O	4,7,10
O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO	0
CC(=O)C=O	0,4
NC[C@H](O)c1ccc(O)c(O)c1	4
*C(=O)N[C@@H](COP(=O)(O)OCC[N+](C)(C)C)[C@H](O)/C=C/CCCCCCCCCCCCC	2
O=C(O)[C@@H](O)[C@@H](O)C(=O)O	0
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O	8
NCCCC=O	4,5
OCc1ccccc1	10
O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O	0
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	3
N#C[C@H](O)c1ccccc1	5
CN(C)C	1
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@](O)(CC(=O)O)C(=O)O	1
Nc1ccc(C(=O)O)cc1	7,10
NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	2
NC1CCCCC1	10
*O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](COS(=O)(=O)O)O[C@@H](*)[C@H](NC(C)=O)[C@H]4O)[C@@H]3O)[C@H](NC(C)=O)[C@H]2O)O[C@H](COS(=O)(=O)O)[C@@H]1O	6
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	3
C[N+](C)(C)CC=O	4
O=C[C@H](O)CO	0,2
CSC	1
N=C(N)NCC(=O)O	4
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1	4
CC(O)CO	0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O	2
O=C(O)c1cccc(O)c1	4,10
C[N+](C)(C)CCOP(=O)(O)O	2
COc1cc(/C=C/CO)ccc1O	9
O=CCS(=O)(=O)O	1,5
C=C/C=C(/O)C(=O)O	4,10
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	10
O=CCc1ccccc1	4,10
NC(=O)N[C@@H](O)C(=O)O	3
*/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	2
N[C@@H](CS(=O)O)C(=O)O	4,5
*CCC=O	2
O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	9
O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	0,6
O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO	0
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O	0,3
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)(O)O	6
O=P(O)(O)OC[C@@H](O)CO	2
CC(=O)N[C@@H](CCC(=O)O)C(=O)O	4
Cc1ncc(COP(=O)(O)O)c(CO)c1O	7
O=C(O)c1cc(O)ccc1O	4,10
CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	4,8,9
O=C(O)[C@@H](CO)OP(=O)(O)O	0,1,2,4
Nc1c(O)cccc1C(=O)O	4,10
O=Cc1ccc(O)cc1	10
*O[C@@H]1O[C@H](CO)[C@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](*)[C@H](O)[C@H]2O)[C@H]1NC(C)=O	6
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	0,6,8
O=CCc1c[nH]c2ccccc12	4
*CCC(=O)O	2
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	2
*[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	2
*C(=O)OCC(CO)OC(*)=O	0,2
O=C(O)Cc1ccc(O)cc1	4
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O	4
O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0
CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	0,6
Cc1ncc(COP(=O)(O)O)c(CN)c1O	7
C=C(C[C@H](N)C(=O)O)C(=O)O	0
O=C1O[C@H](CO)[C@@H](O)[C@@H]1O	0
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	3
O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	0
N=CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	7
O=P(O)(O)OC[C@H]1O[C@@](CO)(OP(=O)(O)O)[C@@H](O)[C@@H]1O	0
N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O	4,5
O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	0
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O	5
C[N+](C)(C)CCOP(=O)(O)OC[C@H](O)CO	2
CC[C@H](C)C(=O)C(=O)O	4,9
O=P(O)(O)O[C@@H]1C[C@H](O)[C@@H](CO)O1	0,3
O=P(O)(O)OC[C@H]1OC(O)C[C@@H]1O	0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O	2,10
O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O	0
N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O	4,5
*C(=O)OC[C@@H](O)COP(=O)(O)O	2
O=C/C=C\C=C(\O)C(=O)O	10
C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	0,1,4,8
O=C(O)C(=O)C[C@@H](O)CO	0
*SC(=O)CC(*)=O	2
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	6,8,9
O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	0
O=C1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	0,9
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O	5,6
*/C=C/C(=O)S*	2
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	2
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	2
N#N	1
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	3
Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	3
CCCCCCCC/C=C\CCCCCCCC(=O)O	2
*O[C@H]1O[C@H](C(=O)O)[C@H](O[C@H]2O[C@H](C(=O)OC)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O[C@H]4O[C@H](C(=O)OC)[C@H](*)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	0
*O[C@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O	0
C[N+](C)(C)CC(=O)[O-]	4
*C#N	1
CN1C2CCC1CC(O)C2	9
N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	2
NCCCC[C@@H](N)C(=O)O	4,5
N[C@H](CO)C(=O)O	4,5
CC(=O)C(C)=O	0
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC	8
CN1CCC[C@H]1c1cccnc1	9,10
C[C@@]1(CC(=O)O)/C2=C/c3c(CC(=O)O)c(CCC(=O)O)c4n3[Fe]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)O)=C5CC(=O)O)[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)/C3=C/C(=N2)[C@H]1CCC(=O)O	7
NCCCNCCCCNCCCN	4,5,7
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	2,8,9
COc1cc(C=O)ccc1O	9,10
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2	9
O=c1ccc2c(O)c3ccoc3cc2o1	9
*O[C@@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O	0
COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	9
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	2
O=C(O)[C@H]1CCCN1	4,5
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O	9
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1	7
*=C/C=C(C)/C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	7
NCCc1c[nH]c2ccc(O)cc12	4
CN1C2CCC1CC(=O)C2	9
O=C(O)/C=C/c1c[nH]cn1	4
COc1ccc([C@@H]2COc3cc(O)ccc3C2=O)c(O)c1	9
CNC[C@H](O)c1ccc(O)c(O)c1	4
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	0,6
CN1CC(=O)NC1=N	4
N=C(N)NCCC[C@@H](N)C(=O)O	5
N[C@H](CS)C(=O)O	4,5
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0
OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	0
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC=O	0
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	0
NC(=O)NC(=O)C(=O)O	3
C#CC(=O)O	0,5
O=C(O)c1ccccc1O	8,9,10
CC1(C)C2CC[C@@]1(C)C(=O)C2	8
CC(=O)[C@@H](C)O	0
O=C(O)/C=C/c1ccc(O)cc1	4,7,9
O=C1CC(=O)NC(=O)N1	3
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1	9
O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO	0
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O	0
NC(=O)CC[C@@H](N)C(=O)O	5
C[C@H](O)[C@@H](N)C(=O)O	5
N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O	4,9
CCCCCCCCCCCCCCCCO	2
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	9
N[C@@H](CC1(C(=O)O)C=CC(O)C=C1)C(=O)O	4
CC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	0,10
CC(C)=CCC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O	7
c1ccc2ccccc2c1	10
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS	7,9
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	9
C[C@H](O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1	7
CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO	2
O=c1ccc2cc3ccoc3c(O)c2o1	9
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	6,8,9
CC(C)[C@@H]1CC[C@@H](C)CC1=O	8
N#C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1	5
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccco1	10
O=C(O)CCC(=O)CC(=O)O	10
Cc1ncc(CO)c(C(=O)O)c1O	7
CC12CCC(CC1=O)C(C)(C)O2	8
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	9
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co])C([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	7
OC1CCCCC1	10
CSCC[C@@H](N)C(=O)O	5
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H]([n+]3cccc(C(=O)O)c3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	7
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1	9
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CC[C@H](O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O	8
N[C@H](CO)Cc1c[nH]cn1	4
C[C@H](O)[C@H](O)[C@@H](O)C(=O)CO	0
NCc1cc(COc2ccc(CCNC(=O)CC[C@H](NC(=O)CC[C@H](NC(=O)CCC(C(=O)O)C(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc2)co1	1
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O	5,7
O=[N+]([O-])c1ccc(O)cc1	10
C[C@H](OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O	1
C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	0,1,2,4,10
O=C(O)[C@@H](O)[C@H](O)[C@H](O)CO	0
O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O	0
O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO	0
Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	3
