Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	3, 2, 1, 4, 5
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	3
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1	3
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	25
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O	25
O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1	25
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1	3
*O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](*)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	68, 0
C/C(=C\CNc1ncnc2[nH]cnc12)CO	4
*OC[C@H]1O[C@H](OC[C@H]2OC(*)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	68
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1	129
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1	7
OC[C@H](O)[C@@H](O)[C@H](O)CO	44
Nc1cc[nH]c(=O)n1	25
O=C(O)CC(=O)O	51, 56, 25
O=c1[nH]c(=O)c2[nH]cnc2[nH]1	84, 3
NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O	64, 56
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1	3
NCCc1c[nH]cn1	64
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	130, 122
COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC	96, 1
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	106
Nc1nc2c(ncn2C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	68, 71
*C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12	107
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O	65
NCCc1c[nH]c2ccccc12	54, 74
COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O	1
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	125
N[C@H](CC(=O)O)C(=O)O	24, 42
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O	53, 122, 123, 91, 22, 124, 31
CC[C@H](C)[C@H](N)C(=O)O	52, 88, 49, 23, 83
O=C(O)[C@@H]1CCCCN1	63, 83
CS	76, 30
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	118
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(OC)c1O	91
CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O	75
O=C1CCCCC1	131
Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2	81
*C(=O)OCC(COP(=O)(O)O)OC(*)=O	72, 78
O=C(O)/C=C(/CC(=O)O)C(=O)O	10, 48, 16, 38
C[C@@](O)(CCO)CC(=O)O	34
*C(=O)OCC(COC(*)=O)OC(*)=O	72
O=C(O)/C=C/c1ccccc1	96, 53, 40, 91, 31
C[C@H](O)C=O	47, 58, 106
CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O	115
O=C1CCNC(=O)N1	25, 13, 56
NCC(=O)CCC(=O)O	66, 14
NCCCCC(=O)O	42, 63, 22
O=CCCC(=O)C(=O)O	44, 41, 42
NCCCCNC(N)=O	22
CC(=O)N[C@@H](CCCN)C(=O)O	15
NC(=O)N[C@@H](CC(=O)O)C(=O)O	25, 24
N=CN[C@@H](CCC(=O)O)C(=O)O	64
CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	16
N[C@@H](CC=O)C(=O)O	39, 29, 89, 30, 62, 22, 14, 5
Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CC1CN2	16
O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	70, 71
O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O	0
CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O	119, 132, 39, 34, 127, 121, 79, 5, 31
N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O	62, 63
O=C(O)[C@@H]1CCCC=N1	63, 83
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1	8
Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	25
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	25
O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	25
*O[C@@H]1[C@@H](CO)O[C@@H](*)[C@H](NC(C)=O)[C@H]1O	71
c1ccc2[nH]ccc2c1	54, 89
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O	118
CCO	47, 50
O=C(O)[C@H]1O[C@H](O[C@H]2[C@@H](C(=O)O)O[C@H](O[C@H]3[C@@H](C(=O)O)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	44
O=C1C=CC(=O)C=C1	104
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	129
OC[C@H](O)[C@H](O)[C@H](O)CO	44, 26
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	25
OC1OC[C@@H](O)[C@H](O)[C@@H]1O	44
C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	119
CCC=O	58, 45
COc1cc(/C=C/C(=O)O)cc(OC)c1O	91
NCCc1ccc(O)cc1	92, 19, 32
C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	66
C[N+](C)(C)CC(O)CC(=O)O	63
NC=O	17, 23
O=C(O)CCCC(=O)O	63, 11
C=C(CC(=O)O)C(=O)O	38
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O	30
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	70
O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1	53, 89, 31
O=C(O)C[C@@H](O)C(=O)O	35
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O	68, 71
NC(=O)NC(NC(N)=O)C(=O)O	3
C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	66
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)n1	68, 69, 71
O=C(O)[C@H](O)[C@@H](O)[C@H](O)CO	44
Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1	81
N[C@@H](CS(=O)(=O)O)C(=O)O	37, 30
C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	106
OCC1(O)OC[C@H](O)[C@@H]1O	44
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21	122, 133
CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
C=CC(=O)O	111
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1	40, 55, 105, 36, 104
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	78
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	44
NCCC[C@@H](N)C(=O)O	39, 42
CCCCCCCCCCCCCCCC=O	11
NCCS(=O)O	37
C=C(C)[C@@H]1CC=C(C)CC1	134, 125
CC(C)(CO)[C@@H](O)C(=O)O	13
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O	118
*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O	66, 1
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1	25
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O	11, 54, 36, 63
Oc1ccc(O)cc1	36, 104, 32, 20, 113
C=C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(=O)O	38
OC[C@H](O)C(O)[C@@H](O)CO	44
[N]=O	22, 17
Cc1ncc(CO)c(CN)c1O	28
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	118, 120
O=P(O)(O)OP(=O)(O)OP(=O)(O)O	1
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1	122, 123, 91
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+])C([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	66
CNC	19
O=C(O)Cc1cc(O)ccc1O	96, 32, 111
O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO	41
CC(=O)C=O	47, 58, 14
NC[C@H](O)c1ccc(O)c(O)c1	32
*C(=O)N[C@@H](COP(=O)(O)OCC[N+](C)(C)C)[C@H](O)/C=C/CCCCCCCCCCCCC	87
O=C(O)[C@@H](O)[C@@H](O)C(=O)O	10
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O	125
NCCCC=O	22, 56
OCc1ccccc1	105
O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O	57, 44, 41
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	3
N#C[C@H](O)c1ccccc1	23
CN(C)C	19
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@](O)(CC(=O)O)C(=O)O	16
Nc1ccc(C(=O)O)cc1	81, 104
NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	78
NC1CCCCC1	131
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	3
C[N+](C)(C)CC=O	14
O=C[C@H](O)CO	33, 70, 72, 106
CSC	76
N=C(N)NCC(=O)O	22, 14
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1	40
CC(O)CO	58
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O	115
O=C(O)c1cccc(O)c1	102, 105, 36, 89
C[N+](C)(C)CCOP(=O)(O)O	78
COc1cc(/C=C/CO)ccc1O	91, 31
O=CCS(=O)(=O)O	19, 37
C=C/C=C(/O)C(=O)O	40, 55, 43, 111, 36, 45
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	120
O=CCc1ccccc1	40, 111
NC(=O)N[C@@H](O)C(=O)O	3
*/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	60
N[C@@H](CS(=O)O)C(=O)O	37, 30
*CCC=O	124
O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	130
O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	41, 69, 71
O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO	44, 41
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O	33, 3
O=P(O)(O)OC[C@@H](O)CO	78
CC(=O)N[C@@H](CCC(=O)O)C(=O)O	15
Cc1ncc(COP(=O)(O)O)c(CO)c1O	28
O=C(O)c1cc(O)ccc1O	101, 36, 32
CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	52, 100, 53
O=C(O)[C@@H](CO)OP(=O)(O)O	33, 10, 50, 19, 14, 72
Nc1c(O)cccc1C(=O)O	54, 104
O=Cc1ccc(O)cc1	105, 104, 113
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	69, 71, 97, 106
O=CCc1c[nH]c2ccccc12	54
*CCC(=O)O	51, 11, 60
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	115
*[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	60
*C(=O)OCC(CO)OC(*)=O	57, 72, 78
O=C(O)Cc1ccc(O)cc1	40, 32
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O	54
O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	106
CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	71, 69
Cc1ncc(COP(=O)(O)O)c(CN)c1O	28
C=C(C[C@H](N)C(=O)O)C(=O)O	38
O=C1O[C@H](CO)[C@@H](O)[C@@H]1O	41
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	3
O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	68
O=P(O)(O)OC[C@H]1O[C@@](CO)(OP(=O)(O)O)[C@@H](O)[C@@H]1O	106
N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O	42, 62
O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	33, 71, 70, 50
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O	9
C[N+](C)(C)CCOP(=O)(O)OC[C@H](O)CO	135, 78
CC[C@H](C)C(=O)C(=O)O	52, 88, 49
O=P(O)(O)O[C@@H]1C[C@H](O)[C@@H](CO)O1	33, 25
O=P(O)(O)OC[C@H]1OC(O)C[C@@H]1O	33
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O	118, 120
O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O	41
N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O	42, 62
*C(=O)OC[C@@H](O)COP(=O)(O)O	72, 78
O=C/C=C\C=C(\O)C(=O)O	36, 20
C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	52, 100, 10, 16, 58
O=C(O)C(=O)C[C@@H](O)CO	41
*SC(=O)CC(*)=O	51
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	69, 109, 75
O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	68
O=C1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	57, 75
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O	79, 42
*/C=C/C(=O)S*	51
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	77, 136
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	115
N#N	17
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1	3
Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	25
CCCCCCCC/C=C\CCCCCCCC(=O)O	51, 112, 124
*O[C@H]1O[C@H](C(=O)O)[C@H](O[C@H]2O[C@H](C(=O)OC)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O[C@H]4O[C@H](C(=O)OC)[C@H](*)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	44, 71
*O[C@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O	68
C[N+](C)(C)CC(=O)[O-]	14
*C#N	17
CN1C2CCC1CC(O)C2	83
N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	71
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	118
NCCCC[C@@H](N)C(=O)O	63, 42
N[C@H](CO)C(=O)O	42, 14
CC(=O)C(C)=O	35
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC	100
CN1CCC[C@H]1c1cccnc1	137, 83
C[C@@]1(CC(=O)O)/C2=C/c3c(CC(=O)O)c(CCC(=O)O)c4n3[Fe]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)O)=C5CC(=O)O)[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)/C3=C/C(=N2)[C@H]1CCC(=O)O	66
NCCCNCCCCNCCCN	56, 13, 9, 22
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	132, 53, 121
COc1cc(C=O)ccc1O	53, 104
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2	92
O=c1ccc2c(O)c3ccoc3cc2o1	31
*O[C@@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O	68
COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	91
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	118
O=C(O)[C@H]1CCCN1	22, 42
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O	122
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1	129
*=C/C=C(C)/C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	129
NCCc1c[nH]c2ccc(O)cc12	54
CN1C2CCC1CC(=O)C2	83
O=C(O)/C=C/c1c[nH]cn1	64
COc1ccc([C@@H]2COc3cc(O)ccc3C2=O)c(O)c1	133
CNC[C@H](O)c1ccc(O)c(O)c1	32
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1	44
CN1CC(=O)NC1=N	22
N=C(N)NCCC[C@@H](N)C(=O)O	42
N[C@H](CS)C(=O)O	42, 30
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	70, 106
OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	70
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC=O	10
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	44, 41
NC(=O)NC(=O)C(=O)O	3
C#CC(=O)O	58, 56
O=C(O)c1ccccc1O	101, 53, 43, 102, 117
CC1(C)C2CC[C@@]1(C)C(=O)C2	125
CC(=O)[C@@H](C)O	38, 35
O=C(O)/C=C/c1ccc(O)cc1	96, 91, 92, 32
O=C1CC(=O)NC(=O)N1	25
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1	133
O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO	44
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O	41
NC(=O)CC[C@@H](N)C(=O)O	42
C[C@H](O)[C@@H](N)C(=O)O	42
N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O	32, 93
CCCCCCCCCCCCCCCCO	11
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	65
N[C@@H](CC1(C(=O)O)C=CC(O)C=C1)C(=O)O	89
CC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	58, 111
CC(C)=CCC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O	96
c1ccc2ccccc2c1	101, 137
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS	12, 13
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	65
C[C@H](O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1	81
CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO	87
O=c1ccc2cc3ccoc3c(O)c2o1	31
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	69, 94, 108, 109, 75
CC(C)[C@@H]1CC[C@@H](C)CC1=O	125
N#C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1	23
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccco1	67
O=C(O)CCC(=O)CC(=O)O	36
Cc1ncc(CO)c(C(=O)O)c1O	28
CC12CCC(CC1=O)C(C)(C)O2	125
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	91, 122, 123
